datetime,小汽车数量,自行车数量,公交车数量,卡车数量,总车辆数量,交通状况,hour,weekday,is_weekend
2021-07-14 12:15:00,42,0,4,33,79,normal,12,2,0
2021-07-14 12:30:00,31,4,9,26,70,normal,12,2,0
2021-07-14 12:45:00,29,2,4,34,69,normal,12,2,0
2021-07-14 13:00:00,64,19,22,13,118,normal,13,2,0
2021-07-14 13:15:00,84,1,11,16,112,normal,13,2,0
2021-07-14 13:30:00,20,0,17,24,61,normal,13,2,0
2021-07-14 13:45:00,82,16,32,22,152,high,13,2,0
2021-07-14 14:00:00,80,14,22,25,141,normal,14,2,0
2021-07-14 14:15:00,18,16,10,14,58,low,14,2,0
2021-07-14 14:30:00,57,12,30,15,114,high,14,2,0
2021-07-14 14:45:00,50,1,21,25,97,normal,14,2,0
2021-07-14 15:00:00,6,4,5,10,25,low,15,2,0
2021-07-14 15:15:00,78,19,30,23,150,high,15,2,0
2021-07-14 15:30:00,38,8,18,30,94,normal,15,2,0
2021-07-14 15:45:00,129,18,12,17,176,heavy,15,2,0
2021-07-14 16:00:00,114,9,39,11,173,heavy,16,2,0
2021-07-14 16:15:00,139,8,40,17,204,heavy,16,2,0
2021-07-14 16:30:00,108,20,10,15,153,normal,16,2,0
2021-07-14 16:45:00,129,11,12,20,172,heavy,16,2,0
2021-07-14 17:00:00,149,22,31,13,215,heavy,17,2,0
2021-07-14 17:15:00,120,27,37,12,196,heavy,17,2,0
2021-07-14 17:30:00,120,6,37,18,181,heavy,17,2,0
2021-07-14 17:45:00,124,28,32,18,202,heavy,17,2,0
2021-07-14 18:00:00,116,10,28,19,173,heavy,18,2,0
2021-07-14 18:15:00,100,9,10,11,130,normal,18,2,0
2021-07-14 18:30:00,88,8,20,33,149,high,18,2,0
2021-07-14 18:45:00,94,16,15,20,145,normal,18,2,0
2021-07-14 19:00:00,94,17,19,35,165,high,19,2,0
2021-07-14 19:15:00,51,20,7,25,103,normal,19,2,0
2021-07-14 19:30:00,58,12,20,19,109,normal,19,2,0
2021-07-14 19:45:00,74,8,10,13,105,low,19,2,0
2021-07-14 20:00:00,92,9,11,32,144,high,20,2,0
2021-07-14 20:15:00,92,5,17,12,126,normal,20,2,0
2021-07-14 20:30:00,50,9,18,18,95,normal,20,2,0
2021-07-14 20:45:00,80,11,14,14,119,normal,20,2,0
2021-07-14 21:00:00,102,10,13,13,138,normal,21,2,0
2021-07-14 21:15:00,68,13,18,13,112,normal,21,2,0
2021-07-14 21:30:00,108,4,17,13,142,normal,21,2,0
2021-07-14 21:45:00,13,1,2,20,36,normal,21,2,0
2021-07-14 22:00:00,8,0,2,34,44,normal,22,2,0
2021-07-14 22:15:00,11,2,2,40,55,normal,22,2,0
2021-07-14 22:30:00,13,1,1,28,43,normal,22,2,0
2021-07-14 22:45:00,12,0,2,23,37,normal,22,2,0
2021-07-14 23:00:00,9,0,1,20,30,normal,23,2,0
2021-07-14 23:15:00,8,1,2,21,32,normal,23,2,0
2021-07-14 23:30:00,7,1,1,26,35,normal,23,2,0
2021-07-14 23:45:00,6,0,1,22,29,normal,23,2,0
2021-07-15 00:00:00,11,2,0,35,48,normal,0,3,0
2021-07-15 00:15:00,7,2,0,24,33,normal,0,3,0
2021-07-15 00:30:00,7,2,2,28,39,normal,0,3,0
2021-07-15 00:45:00,13,0,2,24,39,normal,0,3,0
2021-07-15 01:00:00,13,1,2,27,43,normal,1,3,0
2021-07-15 01:15:00,7,1,1,32,41,normal,1,3,0
2021-07-15 01:30:00,7,0,2,24,33,normal,1,3,0
2021-07-15 01:45:00,6,2,0,25,33,normal,1,3,0
2021-07-15 02:00:00,5,0,0,26,31,normal,2,3,0
2021-07-15 02:15:00,6,0,2,20,28,normal,2,3,0
2021-07-15 02:30:00,10,2,1,35,48,normal,2,3,0
2021-07-15 02:45:00,14,1,0,22,37,normal,2,3,0
2021-07-15 03:00:00,13,1,1,24,39,normal,3,3,0
2021-07-15 03:15:00,13,1,1,23,38,normal,3,3,0
2021-07-15 03:30:00,15,0,0,39,54,normal,3,3,0
2021-07-15 03:45:00,9,2,2,25,38,normal,3,3,0
2021-07-15 04:00:00,76,7,2,14,99,low,4,3,0
2021-07-15 04:15:00,75,4,4,23,106,normal,4,3,0
2021-07-15 04:30:00,54,8,0,16,78,low,4,3,0
2021-07-15 04:45:00,60,5,6,25,96,normal,4,3,0
2021-07-15 05:00:00,70,4,6,21,101,normal,5,3,0
2021-07-15 05:15:00,70,10,7,24,111,normal,5,3,0
2021-07-15 05:30:00,50,2,3,26,81,normal,5,3,0
2021-07-15 05:45:00,128,11,25,13,177,heavy,5,3,0
2021-07-15 06:00:00,131,23,15,11,180,heavy,6,3,0
2021-07-15 06:15:00,140,24,17,8,189,heavy,6,3,0
2021-07-15 06:30:00,113,23,23,10,169,heavy,6,3,0
2021-07-15 06:45:00,109,22,13,8,152,normal,6,3,0
2021-07-15 07:00:00,143,11,11,12,177,heavy,7,3,0
2021-07-15 07:15:00,137,24,25,8,194,heavy,7,3,0
2021-07-15 07:30:00,109,27,14,8,158,normal,7,3,0
2021-07-15 07:45:00,87,30,17,8,142,normal,7,3,0
2021-07-15 08:00:00,91,14,13,5,123,normal,8,3,0
2021-07-15 08:15:00,86,15,16,14,131,normal,8,3,0
2021-07-15 08:30:00,134,13,24,11,182,heavy,8,3,0
2021-07-15 08:45:00,137,13,20,9,179,heavy,8,3,0
2021-07-15 09:00:00,47,15,26,15,103,normal,9,3,0
2021-07-15 09:15:00,52,8,23,17,100,normal,9,3,0
2021-07-15 09:30:00,77,5,5,14,101,low,9,3,0
2021-07-15 09:45:00,43,13,24,14,94,normal,9,3,0
2021-07-15 10:00:00,68,14,30,19,131,high,10,3,0
2021-07-15 10:15:00,46,5,11,13,75,low,10,3,0
2021-07-15 10:30:00,80,11,5,16,112,normal,10,3,0
2021-07-15 10:45:00,43,8,1,27,79,normal,10,3,0
2021-07-15 11:00:00,66,7,12,27,112,normal,11,3,0
2021-07-15 11:15:00,34,0,2,33,69,normal,11,3,0
2021-07-15 11:30:00,65,2,8,30,105,normal,11,3,0
2021-07-15 11:45:00,59,7,9,29,104,normal,11,3,0
2021-07-15 12:00:00,55,7,4,28,94,normal,12,3,0
2021-07-15 12:15:00,41,4,9,35,89,normal,12,3,0
2021-07-15 12:30:00,32,0,8,25,65,normal,12,3,0
2021-07-15 12:45:00,48,2,12,30,92,normal,12,3,0
2021-07-15 13:00:00,36,16,12,13,77,low,13,3,0
2021-07-15 13:15:00,43,2,23,22,90,normal,13,3,0
2021-07-15 13:30:00,13,3,24,30,70,normal,13,3,0
2021-07-15 13:45:00,90,20,22,18,150,normal,13,3,0
2021-07-15 14:00:00,98,4,20,28,150,normal,14,3,0
2021-07-15 14:15:00,95,6,27,14,142,high,14,3,0
2021-07-15 14:30:00,39,13,8,11,71,low,14,3,0
2021-07-15 14:45:00,54,15,8,11,88,low,14,3,0
2021-07-15 15:00:00,28,19,13,11,71,low,15,3,0
2021-07-15 15:15:00,7,4,5,23,39,normal,15,3,0
2021-07-15 15:30:00,29,18,9,15,71,low,15,3,0
2021-07-15 15:45:00,122,18,18,19,177,heavy,15,3,0
2021-07-15 16:00:00,150,30,14,17,211,heavy,16,3,0
2021-07-15 16:15:00,113,25,28,12,178,heavy,16,3,0
2021-07-15 16:30:00,116,23,39,17,195,heavy,16,3,0
2021-07-15 16:45:00,127,14,40,11,192,heavy,16,3,0
2021-07-15 17:00:00,116,15,33,20,184,heavy,17,3,0
2021-07-15 17:15:00,136,15,15,18,184,heavy,17,3,0
2021-07-15 17:30:00,120,17,14,11,162,normal,17,3,0
2021-07-15 17:45:00,109,25,35,12,181,heavy,17,3,0
2021-07-15 18:00:00,134,21,26,15,196,heavy,18,3,0
2021-07-15 18:15:00,135,10,36,15,196,heavy,18,3,0
2021-07-15 18:30:00,77,1,10,25,113,normal,18,3,0
2021-07-15 18:45:00,107,15,13,11,146,normal,18,3,0
2021-07-15 19:00:00,106,16,5,19,146,normal,19,3,0
2021-07-15 19:15:00,52,17,5,16,90,low,19,3,0
2021-07-15 19:30:00,100,19,5,22,146,normal,19,3,0
2021-07-15 19:45:00,107,13,13,22,155,normal,19,3,0
2021-07-15 20:00:00,67,7,20,33,127,high,20,3,0
2021-07-15 20:15:00,100,15,10,11,136,normal,20,3,0
2021-07-15 20:30:00,110,1,18,20,149,normal,20,3,0
2021-07-15 20:45:00,92,14,10,11,127,normal,20,3,0
2021-07-15 21:00:00,109,14,16,14,153,normal,21,3,0
2021-07-15 21:15:00,85,17,11,28,141,normal,21,3,0
2021-07-15 21:30:00,101,12,16,12,141,normal,21,3,0
2021-07-15 21:45:00,10,0,0,25,35,normal,21,3,0
2021-07-15 22:00:00,12,2,1,32,47,normal,22,3,0
2021-07-15 22:15:00,13,2,0,40,55,normal,22,3,0
2021-07-15 22:30:00,15,1,0,30,46,normal,22,3,0
2021-07-15 22:45:00,6,1,0,34,41,normal,22,3,0
2021-07-15 23:00:00,11,1,1,39,52,normal,23,3,0
2021-07-15 23:15:00,9,2,1,23,35,normal,23,3,0
2021-07-15 23:30:00,10,2,2,28,42,normal,23,3,0
2021-07-15 23:45:00,12,0,1,38,51,normal,23,3,0
2021-07-16 00:00:00,11,2,2,39,54,normal,0,4,0
2021-07-16 00:15:00,7,1,0,29,37,normal,0,4,0
2021-07-16 00:30:00,15,0,2,33,50,normal,0,4,0
2021-07-16 00:45:00,10,0,0,20,30,normal,0,4,0
2021-07-16 01:00:00,6,0,1,40,47,normal,1,4,0
2021-07-16 01:15:00,12,1,2,31,46,normal,1,4,0
2021-07-16 01:30:00,15,0,0,26,41,normal,1,4,0
2021-07-16 01:45:00,10,0,1,31,42,normal,1,4,0
2021-07-16 02:00:00,9,0,2,38,49,normal,2,4,0
2021-07-16 02:15:00,9,2,2,37,50,normal,2,4,0
2021-07-16 02:30:00,7,0,0,34,41,normal,2,4,0
2021-07-16 02:45:00,12,2,1,26,41,normal,2,4,0
2021-07-16 03:00:00,15,0,0,34,49,normal,3,4,0
2021-07-16 03:15:00,11,0,1,29,41,normal,3,4,0
2021-07-16 03:30:00,9,1,1,30,41,normal,3,4,0
2021-07-16 03:45:00,5,2,0,28,35,normal,3,4,0
2021-07-16 04:00:00,70,1,0,25,96,normal,4,4,0
2021-07-16 04:15:00,74,0,6,25,105,normal,4,4,0
2021-07-16 04:30:00,81,3,1,20,105,normal,4,4,0
2021-07-16 04:45:00,71,2,4,21,98,normal,4,4,0
2021-07-16 05:00:00,75,7,1,28,111,normal,5,4,0
2021-07-16 05:15:00,88,5,5,25,123,normal,5,4,0
2021-07-16 05:30:00,71,2,4,19,96,normal,5,4,0
2021-07-16 05:45:00,115,10,11,15,151,normal,5,4,0
2021-07-16 06:00:00,147,26,11,5,189,heavy,6,4,0
2021-07-16 06:15:00,102,15,20,10,147,normal,6,4,0
2021-07-16 06:30:00,80,12,25,9,126,normal,6,4,0
2021-07-16 06:45:00,97,23,25,7,152,normal,6,4,0
2021-07-16 07:00:00,81,23,24,8,136,normal,7,4,0
2021-07-16 07:15:00,130,16,10,15,171,heavy,7,4,0
2021-07-16 07:30:00,103,13,24,13,153,normal,7,4,0
2021-07-16 07:45:00,138,22,20,8,188,heavy,7,4,0
2021-07-16 08:00:00,128,16,22,12,178,heavy,8,4,0
2021-07-16 08:15:00,91,14,11,8,124,normal,8,4,0
2021-07-16 08:30:00,141,27,12,9,189,heavy,8,4,0
2021-07-16 08:45:00,114,19,25,5,163,normal,8,4,0
2021-07-16 09:00:00,53,14,30,10,107,normal,9,4,0
2021-07-16 09:15:00,69,9,17,5,100,normal,9,4,0
2021-07-16 09:30:00,39,8,16,10,73,normal,9,4,0
2021-07-16 09:45:00,71,13,25,8,117,normal,9,4,0
2021-07-16 10:00:00,48,8,29,12,97,normal,10,4,0
2021-07-16 10:15:00,73,14,18,17,122,normal,10,4,0
2021-07-16 10:30:00,61,8,7,18,94,low,10,4,0
2021-07-16 10:45:00,44,7,11,30,92,normal,10,4,0
2021-07-16 11:00:00,59,0,7,35,101,normal,11,4,0
2021-07-16 11:15:00,50,3,5,29,87,normal,11,4,0
2021-07-16 11:30:00,26,3,5,28,62,normal,11,4,0
2021-07-16 11:45:00,24,7,13,34,78,normal,11,4,0
2021-07-16 12:00:00,35,3,3,33,74,normal,12,4,0
2021-07-16 12:15:00,59,10,9,25,103,normal,12,4,0
2021-07-16 12:30:00,31,2,5,33,71,normal,12,4,0
2021-07-16 12:45:00,21,10,7,31,69,normal,12,4,0
2021-07-16 13:00:00,68,20,24,14,126,normal,13,4,0
2021-07-16 13:15:00,31,4,21,22,78,normal,13,4,0
2021-07-16 13:30:00,44,6,18,17,85,normal,13,4,0
2021-07-16 13:45:00,39,16,27,26,108,normal,13,4,0
2021-07-16 14:00:00,25,19,35,18,97,normal,14,4,0
2021-07-16 14:15:00,16,4,29,14,63,normal,14,4,0
2021-07-16 14:30:00,8,11,24,12,55,normal,14,4,0
2021-07-16 14:45:00,35,18,3,16,72,low,14,4,0
2021-07-16 15:00:00,95,16,16,21,148,normal,15,4,0
2021-07-16 15:15:00,8,3,32,22,65,normal,15,4,0
2021-07-16 15:30:00,30,19,14,18,81,low,15,4,0
2021-07-16 15:45:00,125,11,26,11,173,heavy,15,4,0
2021-07-16 16:00:00,130,10,30,20,190,heavy,16,4,0
2021-07-16 16:15:00,149,27,24,19,219,heavy,16,4,0
2021-07-16 16:30:00,107,25,38,14,184,heavy,16,4,0
2021-07-16 16:45:00,129,16,23,10,178,heavy,16,4,0
2021-07-16 17:00:00,131,7,33,13,184,heavy,17,4,0
2021-07-16 17:15:00,124,20,13,14,171,heavy,17,4,0
2021-07-16 17:30:00,102,20,17,16,155,normal,17,4,0
2021-07-16 17:45:00,144,13,12,20,189,heavy,17,4,0
2021-07-16 18:00:00,148,9,37,18,212,heavy,18,4,0
2021-07-16 18:15:00,141,11,33,16,201,heavy,18,4,0
2021-07-16 18:30:00,96,18,5,30,149,normal,18,4,0
2021-07-16 18:45:00,85,7,13,31,136,high,18,4,0
2021-07-16 19:00:00,101,0,19,33,153,high,19,4,0
2021-07-16 19:15:00,83,1,6,24,114,normal,19,4,0
2021-07-16 19:30:00,61,10,13,30,114,normal,19,4,0
2021-07-16 19:45:00,101,6,20,27,154,normal,19,4,0
2021-07-16 20:00:00,107,0,15,27,149,normal,20,4,0
2021-07-16 20:15:00,78,3,12,33,126,high,20,4,0
2021-07-16 20:30:00,77,20,7,22,126,normal,20,4,0
2021-07-16 20:45:00,108,10,5,21,144,normal,20,4,0
2021-07-16 21:00:00,55,0,19,25,99,normal,21,4,0
2021-07-16 21:15:00,61,10,14,35,120,high,21,4,0
2021-07-16 21:30:00,88,18,7,23,136,normal,21,4,0
2021-07-16 21:45:00,7,0,1,38,46,normal,21,4,0
2021-07-16 22:00:00,12,0,0,35,47,normal,22,4,0
2021-07-16 22:15:00,7,2,1,35,45,normal,22,4,0
2021-07-16 22:30:00,14,2,1,21,38,normal,22,4,0
2021-07-16 22:45:00,10,1,1,20,32,normal,22,4,0
2021-07-16 23:00:00,6,2,0,31,39,normal,23,4,0
2021-07-16 23:15:00,5,2,1,40,48,normal,23,4,0
2021-07-16 23:30:00,14,0,2,40,56,normal,23,4,0
2021-07-16 23:45:00,6,0,2,32,40,normal,23,4,0
2021-07-17 00:00:00,14,0,2,27,43,normal,0,5,0
2021-07-17 00:15:00,8,1,1,21,31,normal,0,5,0
2021-07-17 00:30:00,11,2,2,21,36,normal,0,5,0
2021-07-17 00:45:00,10,2,0,33,45,normal,0,5,0
2021-07-17 01:00:00,13,1,2,29,45,normal,1,5,0
2021-07-17 01:15:00,6,2,0,27,35,normal,1,5,0
2021-07-17 01:30:00,7,2,0,22,31,normal,1,5,0
2021-07-17 01:45:00,5,2,2,37,46,normal,1,5,0
2021-07-17 02:00:00,14,2,1,40,57,normal,2,5,0
2021-07-17 02:15:00,14,0,0,31,45,normal,2,5,0
2021-07-17 02:30:00,10,0,2,39,51,normal,2,5,0
2021-07-17 02:45:00,8,2,0,40,50,normal,2,5,0
2021-07-17 03:00:00,15,0,1,35,51,normal,3,5,0
2021-07-17 03:15:00,11,1,1,37,50,normal,3,5,0
2021-07-17 03:30:00,15,1,2,27,45,normal,3,5,0
2021-07-17 03:45:00,15,2,1,40,58,normal,3,5,0
2021-07-17 04:00:00,83,9,0,14,106,low,4,5,0
2021-07-17 04:15:00,82,3,0,30,115,normal,4,5,0
2021-07-17 04:30:00,76,4,6,15,101,low,4,5,0
2021-07-17 04:45:00,59,5,2,11,77,low,4,5,0
2021-07-17 05:00:00,59,5,3,27,94,normal,5,5,0
2021-07-17 05:15:00,71,4,6,17,98,low,5,5,0
2021-07-17 05:30:00,70,4,4,23,101,normal,5,5,0
2021-07-17 05:45:00,104,11,19,9,143,normal,5,5,0
2021-07-17 06:00:00,136,30,11,5,182,heavy,6,5,0
2021-07-17 06:15:00,86,13,21,9,129,normal,6,5,0
2021-07-17 06:30:00,131,19,18,11,179,heavy,6,5,0
2021-07-17 06:45:00,90,16,14,13,133,normal,6,5,0
2021-07-17 07:00:00,129,13,17,5,164,normal,7,5,0
2021-07-17 07:15:00,91,10,25,14,140,normal,7,5,0
2021-07-17 07:30:00,86,10,20,14,130,normal,7,5,0
2021-07-17 07:45:00,100,19,17,8,144,normal,7,5,0
2021-07-17 08:00:00,84,11,10,11,116,normal,8,5,0
2021-07-17 08:15:00,109,29,25,11,174,heavy,8,5,0
2021-07-17 08:30:00,93,22,15,8,138,normal,8,5,0
2021-07-17 08:45:00,92,17,16,5,130,normal,8,5,0
2021-07-17 09:00:00,80,7,11,17,115,normal,9,5,0
2021-07-17 09:15:00,30,11,24,7,72,normal,9,5,0
2021-07-17 09:30:00,35,14,14,12,75,low,9,5,0
2021-07-17 09:45:00,70,5,25,7,107,normal,9,5,0
2021-07-17 10:00:00,59,10,7,16,92,low,10,5,0
2021-07-17 10:15:00,56,12,7,6,81,low,10,5,0
2021-07-17 10:30:00,77,10,5,18,110,low,10,5,0
2021-07-17 10:45:00,64,2,10,34,110,normal,10,5,0
2021-07-17 11:00:00,37,3,13,28,81,normal,11,5,0
2021-07-17 11:15:00,51,6,8,33,98,normal,11,5,0
2021-07-17 11:30:00,33,1,9,30,73,normal,11,5,0
2021-07-17 11:45:00,70,1,11,31,113,high,11,5,0
2021-07-17 12:00:00,39,0,1,26,66,normal,12,5,0
2021-07-17 12:15:00,49,4,11,35,99,normal,12,5,0
2021-07-17 12:30:00,33,2,0,25,60,normal,12,5,0
2021-07-17 12:45:00,49,8,1,32,90,normal,12,5,0
2021-07-17 13:00:00,70,2,16,14,102,normal,13,5,0
2021-07-17 13:15:00,23,16,20,26,85,normal,13,5,0
2021-07-17 13:30:00,17,8,12,10,47,low,13,5,0
2021-07-17 13:45:00,37,2,7,29,75,normal,13,5,0
2021-07-17 14:00:00,38,1,0,10,49,low,14,5,0
2021-07-17 14:15:00,8,17,20,18,63,normal,14,5,0
2021-07-17 14:30:00,24,16,29,23,92,normal,14,5,0
2021-07-17 14:45:00,11,0,17,26,54,normal,14,5,0
2021-07-17 15:00:00,15,3,20,28,66,normal,15,5,0
2021-07-17 15:15:00,59,15,31,29,134,high,15,5,0
2021-07-17 15:30:00,7,11,17,25,60,normal,15,5,0
2021-07-17 15:45:00,116,19,35,11,181,heavy,15,5,0
2021-07-17 16:00:00,123,5,31,13,172,heavy,16,5,0
2021-07-17 16:15:00,107,16,17,11,151,normal,16,5,0
2021-07-17 16:30:00,117,6,17,16,156,normal,16,5,0
2021-07-17 16:45:00,102,10,15,11,138,normal,16,5,0
2021-07-17 17:00:00,100,12,14,15,141,normal,17,5,0
2021-07-17 17:15:00,142,22,25,18,207,heavy,17,5,0
2021-07-17 17:30:00,104,19,12,16,151,normal,17,5,0
2021-07-17 17:45:00,105,23,17,13,158,normal,17,5,0
2021-07-17 18:00:00,101,30,23,18,172,heavy,18,5,0
2021-07-17 18:15:00,138,16,14,19,187,heavy,18,5,0
2021-07-17 18:30:00,96,5,18,26,145,normal,18,5,0
2021-07-17 18:45:00,70,17,20,34,141,high,18,5,0
2021-07-17 19:00:00,62,10,15,26,113,normal,19,5,0
2021-07-17 19:15:00,101,18,15,15,149,normal,19,5,0
2021-07-17 19:30:00,83,1,5,31,120,high,19,5,0
2021-07-17 19:45:00,104,20,20,20,164,normal,19,5,0
2021-07-17 20:00:00,107,9,6,20,142,normal,20,5,0
2021-07-17 20:15:00,100,2,11,23,136,normal,20,5,0
2021-07-17 20:30:00,110,2,18,21,151,normal,20,5,0
2021-07-17 20:45:00,110,2,14,31,157,high,20,5,0
2021-07-17 21:00:00,65,20,14,17,116,normal,21,5,0
2021-07-17 21:15:00,53,18,10,35,116,high,21,5,0
2021-07-17 21:30:00,65,2,13,33,113,high,21,5,0
2021-07-17 21:45:00,14,0,0,26,40,normal,21,5,0
2021-07-17 22:00:00,7,1,0,24,32,normal,22,5,0
2021-07-17 22:15:00,8,0,0,21,29,normal,22,5,0
2021-07-17 22:30:00,15,0,0,32,47,normal,22,5,0
2021-07-17 22:45:00,15,2,2,20,39,normal,22,5,0
2021-07-17 23:00:00,11,1,0,37,49,normal,23,5,0
2021-07-17 23:15:00,5,0,0,37,42,normal,23,5,0
2021-07-17 23:30:00,10,2,2,28,42,normal,23,5,0
2021-07-17 23:45:00,15,0,2,40,57,normal,23,5,0
2021-07-18 00:00:00,11,2,0,39,52,normal,0,6,1
2021-07-18 00:15:00,11,2,1,28,42,normal,0,6,1
2021-07-18 00:30:00,5,1,1,29,36,normal,0,6,1
2021-07-18 00:45:00,7,2,0,27,36,normal,0,6,1
2021-07-18 01:00:00,7,2,1,22,32,normal,1,6,1
2021-07-18 01:15:00,10,2,1,38,51,normal,1,6,1
2021-07-18 01:30:00,6,1,2,25,34,normal,1,6,1
2021-07-18 01:45:00,15,2,1,27,45,normal,1,6,1
2021-07-18 02:00:00,7,1,0,36,44,normal,2,6,1
2021-07-18 02:15:00,14,2,0,38,54,normal,2,6,1
2021-07-18 02:30:00,15,2,0,27,44,normal,2,6,1
2021-07-18 02:45:00,6,1,1,30,38,normal,2,6,1
2021-07-18 03:00:00,7,0,1,24,32,normal,3,6,1
2021-07-18 03:15:00,13,0,1,24,38,normal,3,6,1
2021-07-18 03:30:00,11,2,2,22,37,normal,3,6,1
2021-07-18 03:45:00,13,2,1,36,52,normal,3,6,1
2021-07-18 04:00:00,88,6,5,19,118,normal,4,6,1
2021-07-18 04:15:00,60,0,6,18,84,low,4,6,1
2021-07-18 04:30:00,54,6,6,14,80,low,4,6,1
2021-07-18 04:45:00,66,0,2,20,88,normal,4,6,1
2021-07-18 05:00:00,68,6,6,11,91,low,5,6,1
2021-07-18 05:15:00,89,9,1,14,113,normal,5,6,1
2021-07-18 05:30:00,56,1,0,24,81,normal,5,6,1
2021-07-18 05:45:00,101,24,15,9,149,normal,5,6,1
2021-07-18 06:00:00,120,28,20,10,178,heavy,6,6,1
2021-07-18 06:15:00,95,29,18,12,154,normal,6,6,1
2021-07-18 06:30:00,94,13,21,11,139,normal,6,6,1
2021-07-18 06:45:00,141,30,24,12,207,heavy,6,6,1
2021-07-18 07:00:00,144,26,18,13,201,heavy,7,6,1
2021-07-18 07:15:00,107,26,22,11,166,normal,7,6,1
2021-07-18 07:30:00,118,27,10,12,167,low,7,6,1
2021-07-18 07:45:00,136,16,24,10,186,heavy,7,6,1
2021-07-18 08:00:00,139,30,21,15,205,heavy,8,6,1
2021-07-18 08:15:00,103,19,15,14,151,normal,8,6,1
2021-07-18 08:30:00,127,18,11,15,171,heavy,8,6,1
2021-07-18 08:45:00,101,29,16,8,154,normal,8,6,1
2021-07-18 09:00:00,55,8,20,19,102,normal,9,6,1
2021-07-18 09:15:00,56,7,8,14,85,low,9,6,1
2021-07-18 09:30:00,34,7,8,9,58,low,9,6,1
2021-07-18 09:45:00,57,10,15,12,94,low,9,6,1
2021-07-18 10:00:00,44,15,9,18,86,low,10,6,1
2021-07-18 10:15:00,43,7,25,11,86,normal,10,6,1
2021-07-18 10:30:00,41,9,26,6,82,normal,10,6,1
2021-07-18 10:45:00,32,2,6,30,70,normal,10,6,1
2021-07-18 11:00:00,38,10,3,32,83,normal,11,6,1
2021-07-18 11:15:00,56,10,9,35,110,normal,11,6,1
2021-07-18 11:30:00,30,4,11,35,80,normal,11,6,1
2021-07-18 11:45:00,66,2,3,26,97,normal,11,6,1
2021-07-18 12:00:00,40,10,0,28,78,normal,12,6,1
2021-07-18 12:15:00,50,8,8,25,91,normal,12,6,1
2021-07-18 12:30:00,26,3,6,26,61,normal,12,6,1
2021-07-18 12:45:00,50,8,7,33,98,normal,12,6,1
2021-07-18 13:00:00,15,7,12,25,59,normal,13,6,1
2021-07-18 13:15:00,57,17,14,28,116,normal,13,6,1
2021-07-18 13:30:00,47,10,13,13,83,low,13,6,1
2021-07-18 13:45:00,12,4,11,23,50,normal,13,6,1
2021-07-18 14:00:00,49,8,4,16,77,low,14,6,1
2021-07-18 14:15:00,55,2,35,21,113,high,14,6,1
2021-07-18 14:30:00,44,9,10,26,89,normal,14,6,1
2021-07-18 14:45:00,73,9,28,17,127,high,14,6,1
2021-07-18 15:00:00,36,4,26,12,78,normal,15,6,1
2021-07-18 15:15:00,67,1,12,17,97,low,15,6,1
2021-07-18 15:30:00,44,16,17,11,88,normal,15,6,1
2021-07-18 15:45:00,145,14,35,10,204,heavy,15,6,1
2021-07-18 16:00:00,107,10,32,10,159,high,16,6,1
2021-07-18 16:15:00,100,17,31,15,163,high,16,6,1
2021-07-18 16:30:00,126,20,37,10,193,heavy,16,6,1
2021-07-18 16:45:00,147,23,39,13,222,heavy,16,6,1
2021-07-18 17:00:00,133,6,18,10,167,normal,17,6,1
2021-07-18 17:15:00,147,29,10,18,204,heavy,17,6,1
2021-07-18 17:30:00,115,11,27,13,166,high,17,6,1
2021-07-18 17:45:00,132,12,19,15,178,heavy,17,6,1
2021-07-18 18:00:00,106,23,20,13,162,normal,18,6,1
2021-07-18 18:15:00,119,28,37,12,196,heavy,18,6,1
2021-07-18 18:30:00,77,18,10,14,119,normal,18,6,1
2021-07-18 18:45:00,89,4,11,12,116,normal,18,6,1
2021-07-18 19:00:00,106,5,13,17,141,normal,19,6,1
2021-07-18 19:15:00,52,11,18,11,92,normal,19,6,1
2021-07-18 19:30:00,84,7,9,19,119,normal,19,6,1
2021-07-18 19:45:00,84,15,7,27,133,normal,19,6,1
2021-07-18 20:00:00,93,0,11,27,131,normal,20,6,1
2021-07-18 20:15:00,73,20,14,31,138,high,20,6,1
2021-07-18 20:30:00,50,16,5,32,103,normal,20,6,1
2021-07-18 20:45:00,66,11,20,29,126,normal,20,6,1
2021-07-18 21:00:00,63,8,6,13,90,low,21,6,1
2021-07-18 21:15:00,91,20,7,24,142,normal,21,6,1
2021-07-18 21:30:00,104,5,12,22,143,normal,21,6,1
2021-07-18 21:45:00,6,0,1,27,34,normal,21,6,1
2021-07-18 22:00:00,6,2,0,35,43,normal,22,6,1
2021-07-18 22:15:00,14,0,0,24,38,normal,22,6,1
2021-07-18 22:30:00,15,1,2,27,45,normal,22,6,1
2021-07-18 22:45:00,10,0,0,29,39,normal,22,6,1
2021-07-18 23:00:00,7,0,2,35,44,normal,23,6,1
2021-07-18 23:15:00,7,2,0,30,39,normal,23,6,1
2021-07-18 23:30:00,8,2,2,20,32,normal,23,6,1
2021-07-18 23:45:00,5,1,2,34,42,normal,23,6,1
2021-07-19 00:00:00,7,2,1,31,41,normal,0,0,0
2021-07-19 00:15:00,8,0,2,34,44,normal,0,0,0
2021-07-19 00:30:00,6,0,1,26,33,normal,0,0,0
2021-07-19 00:45:00,5,0,0,25,30,normal,0,0,0
